Category,Channel,Message
RP,0,"DLITE Is OPEN! Come grab a courtesan and relax in our lounge and let our expert staff see to your every whim, SIren, gob W19,43"
RP,0,Domi’s Onsen and Tea is OPEN in a BRAND NEW location-OWNER IS AWAY-Mens/Ladys/Public baths-Sarg Goblet W9 P48!
RP,0,Don't want the spams of invites to FCs? Come swing on by. IF you need a break or popping in and out. Blue Fire Inn at your service.
RP,0,"Drunken Moogle is open! Join us for Raffles, Drinks, Food, and Music! Faerie, Lavender Beds, W15, p52."
RP,0,Eorzea’s Adult[18+] Roleplay Community has opened its doors for the realm’s most creative heroes! discord.gg/LuckySevens
RP,0,Eorzea’s Adult[18+] Roleplay Community has opened its doors for the realm’s most creative heroes! discord.gg/LuckySevens
RP,0,Eorzea’s Adult[18+] Roleplay Community has opened its doors for the realm’s most creative heroes! discord.gg/LuckySevens
RP,0,"Eorzea’s premiere Adult[18+] Roleplay Community has opened its doors for the realm’s most creative heroes! Find roleplay partners, grow your events, find events to attend, or share your creativity to over 3800 other players and content creators. We have monthly contests with art and mog station prizes and our offerings are ever growing for you Lucky People! Entertainment is a click away @ discord.gg/LuckySevens"
RP,0,"Eternal Rest is Looking For LGBTQ Dancers, Hosts, Bartenders and Bouncers For our New Years Eve Party. Please have discord voice."
RP,0,"Explore the bumping night life of FFXIV. Advertise your venue, find RP, post screenies and more @ discord.gg/LuckySevens"
RP,0,"Faeries' Caress is open! SFW bar! Come have a drink, chat and share in our stage! ♥ Adamantoise - Lavender Beds - W15 - P 12."
RP,0,Female♥ Femnine Highlander♥ LF Highlander/Roe for RP 18+♥
RP,0,for 400k/hr ill pretend to be ur gf and give u the love and care u need. 500k if u wanna get freaky.
RP,0,"Garden of Lakshmi grand opening tonight 9PM CST! Drinks, dancing and fun! Faerie Mist W3 P11"
RP,0,Gay Catboi available for purchase ;) Need the gill to pay a debt
RP,0,"Girl for hire<3 Il run dungeons with you, just chat if you want, maybe (other) things  send a tell for more info <3"
RP,0,"Good evening! Come join us at Succubares Insomnium here on Sargatanas! Goblet, Ward 7, Plot 25, hope to see you tonight!"
RP,0,Got a place that you'd like to advertise?  Come check us out!    | RP Boards and more! - https://discord.gg/S7BUVKh
RP,0,Goth femroe goes afk to fish for erp dms
RP,0,Grand opening of the Corner Theatre tonight starting at 6:30pm est.  With Vilify Rainestrum and Rue Valehart!  Siren Gob W18 P2
RP,0,"Happy Holidays loves! Come join us at Succubares Insomnium here on Sargatanas! Goblet, Ward 7 Plot 25, see you there!"
RP,0,Have a venue new or old?  Come join the rest of us and advertise on our discord!  https://discord.gg/S7BUVKh -  
RP,0,Have a venue new or old?  Come join the rest of us and advertise on our discord!  https://discord.gg/S7BUVKh -  
RP,0,Have a venue? Come plug yourself while checking us out!  We're The - !! - https://discord.gg/S7BUVKh
RP,0,Hello loves! Come join us tonight at Succubares Insomnium on Sargatanas! Goblet W7 P25. We are open everyday 11pm-7am EST
RP,0,Hello Loves! Join us tonight at Succubares Insomnium! We are at Sargatanas Goblet W10 P35. We are open everyday 11pm-7amEST
RP,0,Hey Cuties looking to work in a RP Venue? (18+) Eclipse is hiring Courtesans and Waiting staff for Wed/Sun join for more info^^
RP,0,Hey Everyone! Come show off your best beast tribe glamours at the Hallowed Ground Cafe! Located Faerie Goblet W9 P51!
RP,0,Hey Everyone! Its Cold and snowy outside why not Warm up at the Hallowed Grounds Cafe! Located in Faerie Goblet W9 P51!
RP,0,Hey Everyone! Looking for a Place to Relax?Come try the Hallowed Grounds Cafe! Located in Faeries Goblet W9 P51!
RP,0,hi im a new in this game and want to learn to roleplay and find a community of other nice roleplayers ^^ (im gay)
RP,0,I am hiring a butler. Would you like to be a butler?
RP,0,"If you're looking for something to do, come find monthly contests, 4 weekly RP events and more! discord.gg/LuckySevens"
RP,0,"Join us for some winter fun, food, drinks, and open mic night down at the Lotus Cafe & Lounge! Ada Mist W9 P36"
RP,0,"Let us turn your dreams into reality @ Aphrodite's Wish! 18+, Goblet, W1 P4 Siren.  https://discord.gg/9jVyu9Q LGBT Friendly"
RP,0,LET'S MAKE A DEAL!! Door Prizes! GIL! MINIONS! MOUNTS! aaaaand more!|Adam Mist W22P30 Starting at 7pm EST!
RP,0,"Let's us turn your dreams into reality @ Aphrodite's Wish. Siren, Goblet, W1, P4. LGBT friendly. Discord.gg/aqsScp3"
RP,0,"LF a nice woman to sing me to sleep. I just want to feel loved, man."
RP,0,LF work ? The Light House is hiring - Gilg W13 P4 Mist - Join for details
RP,0,LGBTQ+|18+|ERP|RP|Faerie|Shiro|W21|P22| Halley's Comet Opens @ 12am! Special: 1k Margartitas! Playlist|Vibe|Drink|Chill|Smoke
RP,0,"Lil' Slice of Heave Cafe is open from 6pm, come on down for Sweets and drinks and a good time. Shiro Ward 17 Plot 31 - ADA"
RP,0,"Lilting Lilium is now Open, live bard performance by 'The Muse'. Adamantoise Mist Ward 24, plot 5."
RP,0,"Lonely miqo girl looking for companionship! (18+ RP welcome, /tell for more info)"
RP,0,Looking for a Bard and a Waiter tonight for a mini non-venue event. Good pay! Join PF please (the people in are my friends)
RP,0,"Looking for a cute male partner to play with - catboy prefered, but no must have. let's know & play together first! idm to transfer!"
RP,0,Looking for a good time? Come to the Sapphire for frat/sorority night! 5-10EST Gilga Mist W2 P9
RP,0,Looking to be temp staff at venues that need help? Join Syndicate Staffing Agency! https://discord.gg/XJWK3vuR
RP,0,Lotus Café and Lounge is having Open Mic Night! We're a SFW venue. Come relax and enjoy food and drink! Ada Mist W9 P36
RP,0,Lotus Flame is hiring! Looking new people to join us! Hiring all positions! Apply at tinyurl.com/LotusFlameApp1! /tell for more
RP,0,love to RP or RP 18+? wanna make gil doing it? Tumen Taashal is looking for female and male courts. join the pf to follow talk^^
RP,0,"Lucky Sevens - 18+ RP community to find partners, advertise your venue, post screenies and enjoy FF14! discord.gg/LuckySevens"
RP,0,Lucky Sevens - Primal's largest and most active RP discord - Welcomes you! discord.gg/LuckySevens
RP,0,LUST the original Maid Harem- welcome guests into our discord! https://discord.gg/wczaT6k ERP discord 18+
RP,0,Male Au Ra highest-quality LF Waifu send applications/tell. No ugly people and no traps.
RP,0,"Midlander girl in need of gil. Will do almost any task, you just gotta give me your choice amount of gil! Healer too!"
RP,0,"MOONLIT KISS BALL Goblet Ward 7, Plot 5 Zalera DJ Blue wear purple formal wear 9pm-12am est https://discord.gg/moonlitkiss"
RP,0,MR casino venue looking for greeters and courtesans. Join pt if interested.
RP,0,"Need a break from Bozja? Come relax at Cottontail Cafe and enjoy our food and drink  Exodus Mist 12, 57"
RP,0,Need a place to AFK? Come hang out in my opium den! Gilgamesh Shirogane W23 P24 Leave comments if you like it :D
RP,0,NEW SHOP OPEN! Rikku-Espeon [Faerie] [Goblet W10 P18] [Glam/Armor] [Level15+] - Glam Consultations included!
RP,0,Northern Lights! | Coeurl Lavender Beds W4 P1 | DJ Blue Live! |  11:59-3:00 EST | https://discord.gg/XAUKEDD | After Moonlit Ball!
RP,0,Oak's Bar and Grill <Grill> Is recruiting! We're establishing a SFW Tavern for people to chill at between queues. Send a tell for info!
RP,0,OPEN 10PM-1AM EST Mateus Munch Sweethearts' Social @ The Rainbow Room Mateus Gob W19 P 49 rainbowroom.carrd.co
RP,0,"Open RP night with the Lucky Sevens at The Gold Court, Hyperion’s Steps of Thal X: 11, Y: 11 - discord.gg/LuckySevens"
RP,0,Our Holiday Den is open for Valentione's Day! Check out our main floor & 1st private chamber. Adamantoise
RP,0,Photography studio open for business! check out my rates and portfolios here!: https://jacodthotslayer.carrd.co/
RP,0,Play some BlackJack/Roulette with the best Dealer in town! Cact. Goblet W8 P60 Apartment Ari's Gambling Room!
RP,0,Please come to the grand opening of the Emerald Palace bar. There will be drinks food and live music - Adam Goblet W13 P17
RP,0,"POTATO PANTHEON IN CONCERT!  Shirogane Ward 4, Plot 8, Faerie.  Food and drink is free of charge!"
RP,0,Rough Week On the Bozjan front? Spells got you feeling BLU? Come relax at the Hallowed Grounds Cafe! Faerie Goblet W9 P51!
RP,0,RP))Koko Tumen Taashaal is open tomorrow night at 9pm ! Come join us for a lovely night in the Steppe<3
RP,0,"Salt and Sprite Bar & Lounge is open for business! Come on over for drinks and relaxation! Cactuar, Shirogane, W15, P37, R18"
RP,0,Santa's Workshop is open for viewing...come enjoy photo shoots with your fc on Gilgamesh LB Ward 7 plot 6
RP,0,Selling Femroe thigh crushes and other services <3 join party or send tell for more info ;)
RP,0,"SELLING LEMONADE , Ward 16 Plot 35 Goblet Adamantoise WE HAVE A POOL PARTY GOING ON TOO AND CAT GIRLS!"
RP,0,"Seven Circles is open tonight! Enjoy Live Music Songbirds!, Drinks and Devilish Company! 9pm-1am Sarg Mist 9-35!"
RP,0,single Hyur Summoner looking for her daddy ! pm or join party if interested XD
RP,0,"Soft opening of Mattys Ye Olde Pub. Drink, food  and live music. RP LGBT and lala friendly. FAE MIST W22 SEC2 APT2"
RP,0,SPAGHETTI WESTERN NIGHT AT SPAGET 2112! Free cowboy hats! Whiskey provided by the Whiskey Tears! Gilga Mist W21 P12
RP,0,Sugar Sugar Hime Lounge is hosting a winter raffle! Drinks are on the house <3 Faerie - Goblet - W14 P35 discord.gg/HRpZ54m
RP,0,"Tako Train ""Maid"" Cafe presents Winter Wonderland ft. REAL ELSA AND AMBER WOW Cact. LavBeds W9 P27 ~ takotraincafe.carrd.co"
RP,0,Tea Thyme Cafe open W9 P13 Mist Ada. Stop on by and get some Love packs from tea thyme. Open stage mic all night ♥♥♥♥♥
RP,0,"The Bookmark (Library Cafe) is now open! Faerie | Mist | 2nd Ward Topmast (Sub) | Apt. 74 [AFK, chill, RP, socialize. I'm prob. afk <3]"
RP,0,"The Dreaming Dodo Maid Café is now open! 10PM EST - 3 AM EST! SFW Venue - The Goblet, W13 P42, Cactuar!"
RP,0,The Emerald Lounge is now open! Live Music and delicious Drinks await you here. Shiro Ward 7 plot 3. Come party with us
RP,0,"The Festival of Love! [SFW RP] Games & vendors! Theatrical performance at 9PM EST! Sanctum of Twelve, East Shroud, Jenova"
RP,0,"The Lil' Slice of Heaven Cafe is Open, Live Music and sweets await Feel free to unwind with us today. Ada - Shiro - W 17 - plot 31"
RP,0,The Playboy Mansion 18+ Casino in Faerie Mist W24 P15. Open at 10-2EST Come win big or spend a night with our bunnies~
RP,0,"The Queen's Parlor all-inclusive resort is hiring! Front of house, restaurant, spa and casino all have openings!"
RP,0,The Raven's Nest Club is hiring staff for Thursday nights! Flat rate pay for the night along with commission! Send /tell for info!
RP,0,"The Sneaky Spriggan *Gilg Mist W23P15* OPEN TONIGHT!!! 9PM EST!! Drinks, dancing, player casino, live music, giveaways!!! <3"
RP,0,"The Sneaky Spriggan opens tonight @9pm EST Club with live music, give aways, casino and more! Gilg, Mist, W23, P15"
RP,0,"The Starlight Lounge Bar, Bathhouse, and Brothel is open for business 9PM-Midnight EST (Goblin LB W20 P6). Stop on in!"
RP,0,The Starlight Room is hosting a gothic masquerade tonight from 8PM EST til 1AM EST. The Goblet War 10 Plot 19 Sargatanas!
RP,0,The Tonberry Teahouse is open for a second night! Come on down and try our Papanasi! Gilg Gob W24 P24 10pm EST - Midnight
RP,0,The Winter Market is finally upon us! SFW RP! We have a theatrical performance at 9pm EST! At the Observatorium in CCH on Greg!
RP,0,Thorned Dragon Cosplay Event Sunday 9/6! Website for more info: tdevent.carrd.co Discord: discord.gg/thorneddragonclub
RP,0,Three Cute School Girls and Hot Teacher Doing Odd Jobs for Gil. Join for Info~
RP,0,TONIGHT 10PM-1AM EST Mateus Munch Sweethearts Social@The Rainbow Room Mateus Gob W19P49 mateusmunchmenu.carrd.co
RP,0,TONIGHT is RAFFLE NIGHT at Lion's Pride Inn! 9PM-2AM EST. One lucky winner will receive a Calfskin Jacket! LB W3-APT34
RP,0,Tumen Taashaal is open to one and all 9pm to 1am EST. Sarg P38 W24. Winter Glam Raffles tonight! Come grab a drink^^ (RP 18+)
RP,0,"Twine Trolley Hostel is now open in Mist, 3rd Ward (Exodus) apt#88. Please be respectful of other guests and enjoy your stay."
RP,0,two cat grills looking 4 velentines OWO
RP,0,"Valentione's Love Hotel--new show case now with more rooms! Leave a message in your favorite FC Room! Siren, Goblet  15#15"
RP,0,"Wanna join an orgy? Come to Ultros Shirogane w18, p1. Cum4Fun. hot elezen men, hot kitties, hot aura, hot viera"
RP,0,Want a taste of the original? Come join LUST maid harem's discord!@ https://discord.gg/wczaT6k ERP discord 18+
RP,0,What's that? You want to come over? Sure!  Lavender beds 22/58 Large.
RP,0,"will do anything for 2k gil, "
RP,0,"www.crystalshouts.com ♥ Venues, Clubs, Events, Photographers, Performers, Groups & FCs for all Datacenters/Worlds!"
RP,0,"www.crystalshouts.com ♥ Venues, Clubs, Events, Photographers, Performers, Groups & FCs for all Datacenters/Worlds! Now loading 600x faster than ever!"
RP,0,Wyverns Hell Open@9pm-4am EST Jen. Gob. W2 P55 Come join us as the lush gardens grow over hell this weekend
RP,0,"Wyvern's Hell: Jenova, Goblet, w2 p55, @11pm-4am EST 2x Casual Attire Raffle tonight :)) DC: https://discord.gg/K3q9bjp27"
RP,0,Wyvern's Hell[18+] Jen.Gob.W2.P55@9pm-4am EST Come join us in the gardens of Hell. DC: https://discord.gg/K3q9bjp27n
RP,0,Yaoi Pizza Seed & Feed (Formerly Chuck's) is delivering literally anywhere! Pizza 25k | Wings 25k | More @ yaoipizzahut.carrd.co
RP,0,Yowdy DINC academy Host club is now open & ready to serve! Come see you favorite Teacher! Jen Lav Beds  Ward-23 Plot-41
RP,0,RP 18+♪ ♪Tonight 10PM - 2AM CST Malboro Mist W21 P35 https://discord.gg/playboymansion
RP,0, Bounty Call - Offering NEW Bounties and Odd Jobs weekly! Server: discord.gg/SnjZWRf |★| Site: nightraidbounties.carrd.co
RP,0, Bounty Call - Offering NEW Bounties and Odd Jobs weekly! Server: discord.gg/SnjZWRf |★| Site: nightraidbounties.carrd.co
RP,0," Coeurlseye Bazaar Night! 9 PM EST - Vendors, food, unique trinkets and more! Learn more at tinyurl.com/CBazaar"
RP,0," Interested in bounty hunting, odd jobs, adventure & more? Join Bounty Call! More info here: https://discord.gg/ax97tnc"
RP,0,"Looking for adventure? Bounties, work, odd jobs? Join Bounty Call! More info in our discord: https://discord.gg/SnjZWRf"
RP,0,The Chrysalis: an Ascian Night Club open tonight!   Bal-Shiro-W16P7 8p-12a EST!   the-chrysalis.carrd.co
RP,0, DeJa'Vu Discord (18+ Only)  https://discord.gg/5ZCyzC6 
RP,0," Amnesia is hiring Dancers, Receptionists, and Bartenders!"
RP,0,~MAID THEMED NIGHTCLUB/Live DJ. Dine or Dance with us?♡ Gob☆Mist☆W2☆P32 ☆9PM EST♡
RP,0,  Coffee House. Open 4:30 - 6:00 PM CT. Admantoise Lavender Ward 19 Plot 31! Come relax and have a cup
RP,0,"  is  currently hiring  rp-oriented persons as bartenders, dancers https://forms.gle/eGXsHKcjkLJh33qj9"
RP,0,"Come be a part of our inclusive, wholesome, sexy family.♥ PBM - Now Hiring ♥ playboymansion.info/recruitment"
RP,11,[18+RP] ☆'☆ 10pm-1am EST Birthday Party♥Dancers♥Casino♥(Coeurl LBW16 P36)
RP,11,"[Coeurl - 18+RP] Foxy's Night Club, we're open tonight from 10pm - 1am EST. Celebrating a birthday at midnight tonight!"
RP,11,[RP 18+]Seeking intimate companionship? Need a safe place to let your toes curl? Wanna touch some tonberries???? Well look no further than The Tender Tonberry! Come on down and get your hand held TONIGHT at our GRAND OPENING Day 2! Open NOW Siren Lav-W23-P3 https://discord.gg/TnvBgGQjuk
RP,11,[RP 18+]Seeking intimate companionship? Need a safe place to let your toes curl? Wanna touch some tonberries???? Well look no further than The Tender Tonberry! Come on down and get your hand held TONIGHT at our GRAND OPENING WEEKEND! Open NOW Siren Lav-W23-P3 https://discord.gg/TnvBgGQjuk
RP,11,"[RP][18+] Red Moon is OPEN! Come have a drink at our immersive, second-to-none bar experience, or spend some time with one of our lovely, talented Courtesans! We’re located within the Lavender Beds of Jenova at Plot 58 in Ward 23. Planning a future visit? Also, join our Discord community at discord.gg/redmoon"
RP,11,[RP][18+]Lunar Lounge is opening Tonight @11EST~! Bring all of your friends and lets reach for the Moon! Ada Mist W16 P60
RP,11,<<ARK>> designed a Santa's Town!  Come to see it in Midgard Goblet W7 P35. Happy Holidays!!
RP,11,☆P32 ☆9PM EST♡ https://discord.gg/vYHARSN
RP,11,★   ★ (Night Club) Currently looking for dancers. If interested join discord to apply.
RP,11,"Cactuar's Howl <Awoo> presents Barwoo Trivia! (Bar/Pub style trivia) - Tonight @ 5:30 pm PDT on Cactuar @ Mist, Ward 13, Plot 35. Teams of 1-3 with a top prize of 4.5M Gil!"
RP,11,"Check out CRIME's Christmass services. Starting at 6pm PST (and happening every 30 minutes) on Adamantoise, the Mist, w23p24. Check out crime-venue.carrd.co for more info!"
RP,11,"Come hang out in The Dungeon Tonight 10PM-2AM EST.  Fulfill your deepest dark fantasys or just Chill n Vibe @Siren,Mist,20-1 <Even i can find it!!>♥discord.gg/YSuhF4AgYe♥"
RP,11,Discord: https://discord.gg/moonlitkiss Website: Moonlitkiss.net
RP,11,"Eorzea’s premiere Adult[18+] Roleplay Community has opened its doors for the realm’s most creative heroes! Find roleplay partners, grow your events, find events to attend, or share your creativity to over 3800 other players and content creators. We have monthly contests with art and mog station prizes and our offerings are ever growing for you Lucky People! Entertainment is a click away @ discord.gg/LuckySevens"
RP,11,"Food, drink, and great company from friends and staff alike! We hope to see you lovely people there!"
RP,11,"Hello everyone! Tonight, The Carbuncle Cafe will be open at 8:00 PM EST . We humbly invite each and every one of you to enjoy the night with us!"
RP,11,"Hey everyone! Come on down to the Sugar Sugar Hime Lounge on Faerie in the Goblet W14P35  for a fun night from 8-11pm EST! Enjoy drinks, dancing, blackjack and more! Feel free to join our Discord server as well for more info and fun: https://discord.gg/8xN4UHf"
RP,11,Lf cute mommy egf
RP,11,LF Yandere GF
RP,11,"Location: Zalera- Goblet Ward 7, Plot 5 (Time: 9:00 PM to 12 AM EST)"
RP,11,"Looking for some cute holiday photos? Goblet Ward 22, Plot 45 has you covered! Come meet the Saint of Nymeia himself!"
RP,11,"Oh, and a bath house if you wanna thot it up downstairs!"
RP,11,"Red Moon will be open TONIGHT at 6pm PST/9pm EST and hosting a PRIMAL WEAPON RAFFLE! SANTA WILL BE THERE!. Red Moon is an 18+ RP venue. Come have a drink at our bar or spend some time with one of our lovely courtesans or dancers! We're on Jenova, within the Lavender Beds, Ward 23, Plot 58! Planning a future visit? Join our Discord! discord.gg/redmoon"
RP,11,"RELICS is hiring! We are a crossworld friendly Bal-based RP-FC focused around relic securing and containment, with SCP or Warehouse-13 RP. We have a mix of RP, from dark action to lighthearted slice of life. We allow coherent freedom of muse, so come interact with our unique and fun characters! We have TONS of walk up RP and character development. Crossworld and non-FC members are welcome to chat and rp, just join our disc! Info+disc at rlcs.carrd.co"
RP,11,Royalty of Light is hosting a Christams party! We have a glamour competition at 8PM EST with a 1mil gil giveaway. We are located in Shirogane Ward 6 Plot 60!
RP,11,RP 18+ ♥♡ Enchanted Hearts ♡♥ Gilga Mist W20 P2 ♡♥ OPEN Sat 7pm PST -> Christmas Giveaway!!! [Hiring! Msg for details]
RP,11,"Starlight celebration! Open now! Midgardsormr LB W7 P28! Games, Deathroll, Live music, prizes! UGLIEST KISSMAS GLAM CONTEST 10:00 PST! Shiver Emote Raffle 10k/tik!"
RP,11,"Starlight celebration! Open now! Midgardsormr LB W7 P28! Games, Deathroll, Live music, prizes! UGLIEST KISSMAS GLAM CONTEST 10:00 PST! Shiver Emote Raffle 10k/tik!"
RP,11,"The Church of Jeesus will be holding services tonight, every 30 minutes! We will also have a cursed nativity scene to take photos with! Adamantoise Mist W23 P24."
RP,11,"The Golden Bloom Cafe is holding a Starlight Celebration Party tonight, hosted by the Knights of Luna! Come join us for drinks, food, music, dancing, and a merry celebration! Siren, Goblet, W22 P8"
RP,11,The Lilting Lilium is now open for everyone to relax from a long day of work! Join us at Plot 5 of the 24th Ward of the Mist in Adamantoise!
RP,11,"The Rozenthorne is now hiring! Bartenders, entertainers, house & medical services, and more. Come join a growing RP themed FC today! Plot 44, Ward 20, Shirogane"
RP,11,"The Sneaky Spriggan club is open for business! 9pm-12am Gilg Mist W23 P15! Join us for live music, hourly giveaways and player casino. We hope to see you there!"
RP,11,"The WhiteFires are LIVE and streaming on a Twitch near you! Come join the comedy, chatter, and Heavensward MSQ quest roleplay at Twitch.tv/WhiteFireSapphics!"
RP,11,"The Willow nightclub is open tonight, starting at 10pm EST! Come for a wonderful time of dancing, drinks and music, and bring your friends! Lav Beds, W21, P6, Siren!"
RP,11,This is an NSFW+18 environment and all are welcome! We will be doing a raffle for an item valued at least 350k.
RP,11,"Tides of Venus Presents: AETHER ART PARTY tonight @ 9pm EST. We are a ocean restaurant & bar! Providing a LIVE HIBACHI EXPERIENCE with performances by Knowledge Parker & DOUBLE TROUBLE. Let's catch up, dance, take photos, draw, & Feast! - Siren Mist W23 P35."
RP,11,"Tonight is our Nightmare Before Christmas party, ft. Das Daddy! Come in your best christmas/halloweeen glam!"
RP,11,"Tonight, we're all the DJs, so dance the night away! We have dancers, casino games, and giveaways every night! (LB W16 P36) (South Sub) https://discord.gg/jXKR4tc"
RP,11,Tonight's our special Barwoo: Laladays Edition! Spread the holiday cheer in your favorite holiday-themed glamours! Hope to see you all there! PST for any questions!
RP,11,TREEHOUSE BAR AND BATH HOUSE IS OPEN <3 CACTUAR LAVENDER BEDS W13 P30 <3<3
RP,11,"TREEHOUSE BAR AND BATH HOUSE IS OPEN AT 5PM PST, 7PM CST AND 8PM EST <3 CACTUAR LAVENDER BEDS W13 P30 <3<3"
RP,11,Under the Moonlight sets the standard for legendary nights that are as lively as they are sophisticated. We are an RP-friendly venue known for its vibrant party scene.
RP,11,Under the Moonlight sets the standard for legendary nights that are as lively as they are sophisticated. We are an RP-friendly venue known for its vibrant party scene.
RP,11,Under the Moonlight sets the standard for legendary nights that are as lively as they are sophisticated. We are an RP-friendly venue known for its vibrant party scene.
RP,11,"We have Giveaways happening all night long! Monthly Screenshot contests, And Live Artists that can draw your characters!!"
RP,11,"We have Giveaways happening all night long! Monthly Screenshot contests, And Live Artists that can draw your characters!!"
RP,11,"We look forward to seeing each of you! For updates, go to https://discord.gg/FyAcrFx Location: Sarg. The Lavender Beds W.24 P.16,"
RP,11,We're at Midgard - Goblet - W24  P30 from 9pm - 2am CST
RP,11,We're currently hiring; join our Discord here! https://discord.gg/F7SvEX5UN3
RP,11,What are you waiting for? Come on over and enjoy the party with us takeing place 'Under the Moonlight'!
RP,11,"www.crystalshouts.com ♥ Venues, Clubs, Events, Photographers, Performers, Groups & FCs now on ALL DATACENTERS!!!"
RP,11,The Chrysalis: an Ascian-themed Nightclub is open RIGHT NOW!  Balmung  Shiro  W16P7  8p-12a EST!  the-chrysalis.carrd 
RP,11,~♡MAID THEMED NIGHTCLUB/LIVE DJ.♡ Dine or dance with us? Hourly in game giveaways all night long! Gob☆Mist☆W2
RP,30,"The gates to CLUB AFTERLIFE are now open! From where the restless souls to fulfill their long awaited desires, we'll grant you the eternal pleasure you hope to look for… [10PM-@AM EST] [Jenova/Shiro/W14/P16]"
STATIC,0,"[LFM][6/8][5.4+ ults][sHC/HC] Brroskiie#0500 for more info. 8pm-12am PST, T/Th/Sat/Sun. Sundays being flexable."
STATIC,0,[LFM][Aether][Static][Casual] [7/8] LF DPS  1 melee dps Tue / Th . Sat or Sun depending of members 7pm to 9 pm EST
STATIC,0,"[MC] 7/8 AUS Static LF1 Tank for 5.4S - on e!0s. Tues 4am-6am, Fri&Sat 4am-7am US EST - fixed to AUS time. Tell/DM Natsu#0147"
STATIC,0,{4/8} {sHC} {5.5/opt/reclears} Wed/Fri 6pm-9pm PST | Tues/Thurs/Sat 6pm-9pm PST when 8/8 PM Arsene#8305
STATIC,0,"511 MNK LF MC/sHC static. Availability Sat-Monday 5pm-1am EST, Tues-Fri 6pm-10pm EST. Rowen#3731 msg for more info"
STATIC,0,"6/8 MC static lf listed roles. Tu/Thu/Fri 9pm-12am est. message/join or if afk, https://discord.gg/kzf7RPE. We are on vg2"
STATIC,0,6/8 MC static lf2 tanks 630 - 930pst must have cleared 9s discord Selayn#0391
STATIC,0,"7/8 casual fun static LF meleeDPS(Non-DRG) Progging E10S but no savage experience required Thurs,Fri 7-10CT Disc:Mars#5334"
STATIC,0,7/8 casual- midcore static LF non drk tank - Raid times are Tuesday and Thursday 7-10 pm pst- send tell or join for imformation
STATIC,0,7/8 Casual static looking for 1 healer sundays and mondays 7-10 pm est clear the tier and future raids join pf
STATIC,0,7/8 LF Caster. e9-11 reclear+E12s prog. group is cleaning up lions. Wed+Thurs 8pm-11pm EST. join or discord: Youuu#8247
STATIC,0,"7/8 LFM Melee. 7-10pm est Tu, We, Thu, Fri. E11S on Turn of the heavens prog. Contact me @ FirePyro#1689"
STATIC,0,7/8 mC looking for Tank/Heal 4.4 Discord required//pm Hiro#0000 or here Tues/Fri 8:30-10:30 pm EST Sat 8:30-11:30 pm EST
STATIC,0,7/8 MC Static LFM Melee DPS. Working on fresh E10s. 6:30- 9:30~ PST Wed/Fri/ Sometimes Sun. Pst for more info
STATIC,0,7/8 MC Static LFM Melee DPS. Working on fresh E10s. 6:30- 9~ PST Wed/Fri/ Sometimes Sun. Pst for more info
STATIC,0,7/8 MC Static LFM Melee DPS. Working on fresh E10s. 6:30- 9~ PST Wed/Fri/ Sometimes Sun. Pst for more info
STATIC,0,7/8 MC static looking for perm DPS for reclears and e11 prog. Thu 7-9 pm est & Fri 6-8 pm est. FortuneFruit#5608
STATIC,0,"7/8 Midcore static LF listed, currently on Amplified Voidgate. 8-11pm EST Tue/Thur/Fri, send a tell for more info"
STATIC,0,7/8 semi-casual static lf perm SCH or AST. Fresh-ish 11s prog. Tues/Sun 9-11pm EST. Discord: Drift#2584
STATIC,0,7/8 sMC Static LF melee/caster DPS (non DRG); early e11s prog; MTueW (will vary); 7pm-9pm PST; Discord: Loly#3028
STATIC,0,"7/8 staic LF DPS (no MNK, MCH, RDM) E9S farm, E10S prog | Tues/Wed 6-8p PST (9-11p EST) /tell or Dicord @ Roro#8720"
STATIC,0,7/8 STATIC lf 1 non PLD tank perm spot we are  on prismatic we raid mon-tues-weds-thurs 9 est msg #blu3az4232 on dis 4 info
STATIC,0,7/8 static lf any non pld tank for titan prog 7-9 pm est mon wed sat dm me or Dour Flower#2847 im afk
STATIC,0,"7/8 static lf caster for e10s prog. 7-9pm est tue,thur,sun. Viridanna#9716"
STATIC,0,7/8 static LF DPS  Week one & two e11s clear  Raid Tues/Wed/Fri from 7:00-10:00PM PST || Discord Pipo Password#1191
STATIC,0,7/8 Static LF DPS for E12S prog. Raid times are 8-10 PM PST on Wed & Thurs. Join PF or DM me on Discord @ Zuzu#4853
STATIC,0,7/8 static lf healer sub for e10s weekly reclear. 9am-12EST Fri. Perm spot available. Will do 11 and 12 after. Discord Pitter#9999
STATIC,0,7/8 static lf healer sub for e10s-e12s weekly reclears. 9am-12EST Fri. Perm spot available. Exp on e12s not req. Discord Pitter#9999
STATIC,0,"7/8 static LF listed class for e9-12 reclears, parse runs, and possible ult. Join or Disc: Reese#1316"
STATIC,0,"7/8 static lf sub healer for fresh e10s prog, 1-4AMEST. discord and chill vibes required, prog focused, Thorrbo#8521 for inquiry"
STATIC,0,"7/8 static lf1 Regen Healer sub for 9s reclear, 10s prog 10pm-12am UTC-7"
STATIC,0,"7/8 Static LF1M listed class for e9-12s reclears + parses, possibility for 5.5 ult too. Raid 6-9pm CST days negotiable; disc: Reese#1316"
STATIC,0,"7/8 static looking for fill 7-9pm est, Prism/Cycles Prog PLEASE use discord Connorl92#7887 If interested"
